ScanID,TargetSubnet,IPAddress,Hostname,HostStatus,MACAddress,ResponseTime,OSDetected,Port,Protocol,Service,PortState,Product,Version,Banner
SCAN-F538CC,127.0.0.1/32,127.0.0.1,localhost,ONLINE,Unknown,0.05ms,Linux/Unix,631,tcp,Unknown,OPEN,Unknown,Unknown,
SCAN-F538CC,127.0.0.1/32,127.0.0.1,localhost,ONLINE,Unknown,0.05ms,Linux/Unix,5000,tcp,Unknown,OPEN,Unknown,Unknown,
SCAN-F538CC,127.0.0.1/32,127.0.0.1,localhost,ONLINE,Unknown,0.05ms,Linux/Unix,5432,tcp,PostgreSQL,OPEN,Unknown,Unknown,
